"model","winnow","trials","ROC","Sens","Spec","Accuracy","Kappa","ROCSD","SensSD","SpecSD","AccuracySD","KappaSD","noGlobalPruning","CF","fuzzyThreshold"
"rules",FALSE,50,0.975913372003369,0.848888888888889,0.949467084639498,0.914422352990276,0.808891987525289,0.00445851117458383,0.0320557004628387,0.0113582468098259,0.0106228509710109,0.0245404715328518,FALSE,0.1,TRUE
"tree",FALSE,50,0.975392503016716,0.888632954936361,0.933040752351097,0.91756863236092,0.819048276336898,0.00495282667176936,0.0269938576570341,0.015626054293111,0.0124701947952174,0.0272560289845745,FALSE,0.1,TRUE
"rules",FALSE,100,0.976838965075113,0.847717234262126,0.950658307210031,0.914790367680815,0.809575022761573,0.00452293798386048,0.0310392501344989,0.0113435822242856,0.0110329592553957,0.025375709823846,FALSE,0.1,TRUE
"tree",FALSE,100,0.976170903008951,0.888165118679051,0.933730407523511,0.917854096239723,0.819586511457955,0.00462313123379274,0.0275441279020686,0.0152919995568196,0.0106678427580326,0.0234407712459088,FALSE,0.1,TRUE
"rules",FALSE,50,0.975726678550208,0.840233918128655,0.950470219435737,0.912052752389299,0.803104273824745,0.00519402975479429,0.032637512314953,0.0107478728168383,0.0120548165634206,0.0279058741154056,FALSE,0.25,TRUE
"tree",FALSE,50,0.974991937092716,0.887113863089095,0.932727272727273,0.916830683193523,0.817332522734322,0.00480296397918717,0.0271429866472166,0.0122513506248391,0.0117601656285415,0.0262034292339224,FALSE,0.25,TRUE
"rules",FALSE,100,0.976378802436665,0.840226350189198,0.953605015673981,0.914093819122741,0.807433942110748,0.00490843353887745,0.0308597237967036,0.0114874655964,0.012510756713138,0.0287288207551353,FALSE,0.25,TRUE
"tree",FALSE,100,0.97587117680488,0.887582387340901,0.933416927899687,0.917443679312216,0.818639912927102,0.00488330575901479,0.0260729440164836,0.0110887864150772,0.0114732580492249,0.0256392010325273,FALSE,0.25,TRUE
"rules",FALSE,50,0.976235955153111,0.836674922600619,0.955047021943574,0.913804933016151,0.806490592847127,0.00472558791394534,0.0296391885256937,0.0103021863464184,0.0111251955892326,0.0257328435334559,TRUE,0.1,TRUE
"tree",FALSE,50,0.97540128303425,0.884976952184383,0.933291536050157,0.916460247902842,0.816361531193553,0.00499161338288868,0.0269780813094704,0.0110612617868431,0.0107529438588615,0.0241394613029982,TRUE,0.1,TRUE
"rules",FALSE,100,0.976878700531524,0.838084623323013,0.955611285266458,0.914662994031969,0.808467005520549,0.00469571546510444,0.0282576446478787,0.0118375782875463,0.0108166737675379,0.0248415266188875,TRUE,0.1,TRUE
"tree",FALSE,100,0.9763254472773,0.887089095287238,0.933793103448276,0.917523141772046,0.818759958019261,0.00478565949402992,0.0267773597170755,0.0119098684824496,0.0106005423430756,0.0236815628901274,TRUE,0.1,TRUE
"rules",FALSE,50,0.975556640387002,0.845132438940489,0.950219435736677,0.913602854638788,0.806943721743043,0.00587528800296284,0.0273428395914587,0.015469720166509,0.0119464073867638,0.026605084404493,FALSE,0.1,FALSE
"tree",FALSE,50,0.975155329315359,0.88440522875817,0.932037617554859,0.915441842994867,0.814314874163712,0.0058517837189353,0.0242507455506456,0.0163985796447397,0.0124760410398762,0.0270106247522582,FALSE,0.1,FALSE
"rules",FALSE,100,0.976748958572595,0.846531131750946,0.951598746081505,0.914991027085681,0.810008071956511,0.00555918484904495,0.0269086826657067,0.0161982563276357,0.0118329594185138,0.0262543820658243,FALSE,0.1,FALSE
"tree",FALSE,100,0.976222010863412,0.886281389748882,0.93423197492163,0.917524059930721,0.818802584594592,0.00554998319429818,0.0263022633312484,0.0178175912174467,0.0135740795719228,0.0294034670914352,FALSE,0.1,FALSE
"rules",FALSE,50,0.975836315541451,0.83528173374613,0.952978056426332,0.911968031384333,0.802492199200902,0.0049168143495106,0.029236133245255,0.0101331916694893,0.0117647189463623,0.0271331021154396,TRUE,0.1,FALSE
"tree",FALSE,50,0.975234534951307,0.885114551083591,0.934043887147335,0.916993614623764,0.817496055461164,0.0048668813017765,0.026095366577628,0.011150108690325,0.0110451831303662,0.0246802475416356,TRUE,0.1,FALSE
"rules",FALSE,100,0.97678695247554,0.835644994840041,0.955862068965517,0.913970952798297,0.806786779005086,0.00473115450234612,0.0272052245753445,0.0106887461572976,0.0121145369579511,0.0277358189355533,TRUE,0.1,FALSE
"tree",FALSE,100,0.976293560134278,0.885695218438252,0.93448275862069,0.917483577480072,0.818558064384899,0.00487715499758719,0.0262507105101484,0.0108453927795005,0.0116335783598212,0.0259684721768167,TRUE,0.1,FALSE
"rules",FALSE,50,0.975986296184866,0.833411764705882,0.956426332288401,0.91356253912608,0.805709513285449,0.00524553180384534,0.0284882140593317,0.0115266795129725,0.0103807161803192,0.0239013498053192,TRUE,0.25,FALSE
"tree",FALSE,50,0.975706685732094,0.883950464396285,0.935297805642633,0.917403530737448,0.818293927966755,0.00547537326530116,0.0263619041300534,0.0143131332331536,0.0118981159825023,0.0262076020288247,TRUE,0.25,FALSE
"rules",FALSE,100,0.97696005426314,0.833417268661851,0.956238244514107,0.91344050749134,0.805433680054813,0.00510037647115465,0.0299974787456628,0.0113815298820421,0.0104119187804013,0.0241339816520926,TRUE,0.25,FALSE
"tree",FALSE,100,0.976577106605718,0.886414172686618,0.935172413793103,0.918178790534619,0.820110522651417,0.00528954292683742,0.0256863267886677,0.0139106661915042,0.0106556774116508,0.0234401964645834,TRUE,0.25,FALSE
