"model","winnow","trials","ROC","Sens","Spec","Accuracy","Kappa","ROCSD","SensSD","SpecSD","AccuracySD","KappaSD","noGlobalPruning","CF","fuzzyThreshold"
"rules",FALSE,50,0.975717322687751,0.853920192638459,0.94884012539185,0.915770293393431,0.81225938466926,0.00479050546424836,0.0245417644423525,0.0114776848661496,0.00996999974455445,0.0224637305318055,FALSE,0.1,TRUE
"tree",FALSE,50,0.974923055687655,0.88172342621259,0.934043887147335,0.915813864195985,0.814799200259489,0.0047329957695863,0.0287184449683808,0.0154609021114786,0.0119875159758749,0.0263922662313626,FALSE,0.1,TRUE
"rules",FALSE,100,0.976551137509395,0.854160302717578,0.950783699059561,0.917118567672468,0.815072242856056,0.0044602582134103,0.0301583855589456,0.0124629825795573,0.0115052782712241,0.0260995164382387,FALSE,0.1,TRUE
"tree",FALSE,100,0.975905828866222,0.883595459236326,0.936739811912226,0.918222611744084,0.819962620975181,0.00452065324322962,0.02710012909551,0.0143121523872993,0.011731419440748,0.025880262110608,FALSE,0.1,TRUE
"rules",FALSE,50,0.975230358458073,0.853465428276574,0.949404388714734,0.915972455239765,0.812590373232625,0.00521480348386052,0.0295492802924379,0.0112761996290334,0.0124961722494219,0.0284478091355095,FALSE,0.25,TRUE
"tree",FALSE,50,0.975041221438254,0.882308909528724,0.935297805642633,0.916831350945286,0.816965558432949,0.0054161264140464,0.0261330946702607,0.014186468337285,0.0119748321732668,0.0263656031787611,FALSE,0.25,TRUE
"rules",FALSE,100,0.976124848355445,0.856046095631235,0.949216300940439,0.916748967071491,0.814434188772135,0.00502289605819234,0.0313919773780635,0.0117464192105723,0.0124359595330359,0.0284102301570876,FALSE,0.25,TRUE
"tree",FALSE,100,0.975765317313198,0.883471620227038,0.937680250783699,0.918791202370519,0.821109780799819,0.00511446120360609,0.0271166782626421,0.0128494654069765,0.0118861345689847,0.0264073302897676,FALSE,0.25,TRUE
"rules",FALSE,50,0.975987557867562,0.850518747850017,0.951974921630094,0.916624347898669,0.813713814582247,0.00493732652426284,0.0274686954257519,0.0107374184115688,0.011001317015812,0.0251367647199306,TRUE,0.1,TRUE
"tree",FALSE,50,0.975030401161179,0.881589955280358,0.935297805642633,0.916584282792872,0.816369598665452,0.00517515563919814,0.026030001671877,0.0130833249472239,0.0114275495203819,0.0253345836664501,TRUE,0.1,TRUE
"rules",FALSE,100,0.976806706975811,0.850277949776402,0.953416927899687,0.917481657693752,0.815520595422031,0.00475627203408974,0.0247134173885189,0.0102514478873171,0.0102064265758371,0.0232720024165451,TRUE,0.1,TRUE
"tree",FALSE,100,0.975729383080296,0.883695906432749,0.93705329153605,0.918463252785777,0.820432525672609,0.00505447797267933,0.0250325353708825,0.0105945172110139,0.0105173467487421,0.0235411762573556,TRUE,0.1,TRUE
"rules",FALSE,50,0.975786551325144,0.855459924320605,0.949216300940439,0.91654521931472,0.814011964505689,0.00588279215008233,0.0295705411257711,0.0142884515302676,0.0110295536196746,0.0248484163544236,FALSE,0.1,FALSE
"tree",FALSE,50,0.97538571149738,0.883119367045064,0.935548589341693,0.917279996661241,0.818000076446913,0.00602712163508265,0.0246541370442712,0.0154634961790648,0.0117235217313092,0.0255928858274249,FALSE,0.1,FALSE
"rules",FALSE,100,0.976704307945474,0.855451668386653,0.951347962382445,0.917933976044406,0.816963957558381,0.00571064349321512,0.0282540839087008,0.0152424769587276,0.0112103014570891,0.0250389765712898,FALSE,0.1,FALSE
"tree",FALSE,100,0.975845964718176,0.883704850361197,0.93692789968652,0.918382788698301,0.820346965735155,0.00577463728554536,0.02336196584503,0.0150091220817663,0.0111488130957088,0.0242972743673586,FALSE,0.1,FALSE
"rules",FALSE,50,0.975860934529452,0.853459236326109,0.951473354231975,0.917319978298068,0.815359377813076,0.00527924067143936,0.0337180748250606,0.00991795031890117,0.0138588026133412,0.0318880283731307,TRUE,0.1,FALSE
"tree",FALSE,50,0.975291885439211,0.879355349157207,0.935611285266458,0.916011602186887,0.814960735050609,0.0053705231609914,0.0292704372013398,0.013363146514139,0.0138039503139842,0.0306839263980906,TRUE,0.1,FALSE
"rules",FALSE,100,0.976950027659967,0.850991400068799,0.953040752351097,0.917483577480072,0.815537980500998,0.00522924470681491,0.0303171187446241,0.0104927551429616,0.0135401011125956,0.0309377193949487,TRUE,0.1,FALSE
"tree",FALSE,100,0.976295039645952,0.883002407980736,0.937492163009404,0.9185046533951,0.820439954018072,0.00511000412179129,0.028570282939069,0.0114246189083641,0.0125594952435745,0.0281214718606962,TRUE,0.1,FALSE
"rules",FALSE,50,0.976202305967759,0.847265221878225,0.953918495297806,0.916749467885314,0.813672524424814,0.00525128010848802,0.0309493112979648,0.0118017769396368,0.0119179176033751,0.0272009178047043,TRUE,0.25,FALSE
"tree",FALSE,50,0.975511819378799,0.879385620915033,0.937931034482759,0.917526230123951,0.818178017195925,0.0054330341633704,0.0267469938546152,0.0153573024625905,0.0128727378148268,0.028271493551446,TRUE,0.25,FALSE
"rules",FALSE,100,0.97696758338159,0.8492521499828,0.9541065830721,0.917566044822837,0.81556958723856,0.00533298730281916,0.0307814873451165,0.0117423209075306,0.0114635891438334,0.0262114662080763,TRUE,0.25,FALSE
"tree",FALSE,100,0.976545709038716,0.88337736498108,0.938683385579937,0.919406702558324,0.822409589713626,0.00538482876342673,0.0283797481055046,0.0149222859622247,0.012766339193281,0.0281970715449592,TRUE,0.25,FALSE
