"model","winnow","trials","ROC","Sens","Spec","Accuracy","Kappa","ROCSD","SensSD","SpecSD","AccuracySD","KappaSD","noGlobalPruning","CF","fuzzyThreshold"
"rules",FALSE,50,0.976700124982072,0.88521912624699,0.94307210031348,0.922916322357164,0.829910826067141,0.00486118656519599,0.0256107453427876,0.0151251888173227,0.01030955676523,0.0226692174097283,FALSE,0.1,TRUE
"tree",FALSE,50,0.977013375993306,0.888623323013416,0.943510971786834,0.92438662827094,0.833259562668051,0.00467997122177543,0.0257969235595595,0.0153767479582885,0.0111180181350553,0.0244198012552643,FALSE,0.1,TRUE
"rules",FALSE,100,0.977411799213443,0.884633642930857,0.943761755485893,0.92316172113017,0.83038391288807,0.00468660072169852,0.0257511793668266,0.0155055889518067,0.0103904641439839,0.0227870164391061,FALSE,0.1,TRUE
"tree",FALSE,100,0.977577129251305,0.888028207774338,0.944451410658307,0.924793873377572,0.834044040020217,0.00457464683479546,0.0268082969286993,0.0148262870293923,0.0104923151908162,0.02318408513242,FALSE,0.1,TRUE
"rules",FALSE,50,0.976845657385211,0.886990712074303,0.944200626959248,0.924265180918993,0.832835501478146,0.00536435266394489,0.025088874106576,0.0120331651075185,0.00990402537214109,0.0219923761799942,FALSE,0.25,TRUE
"tree",FALSE,50,0.977132281499742,0.89203646370829,0.943134796238244,0.925326989691582,0.83545124899161,0.00515344377243057,0.0257359062871133,0.0125393448905416,0.010830749861174,0.0239706732155808,FALSE,0.25,TRUE
"rules",FALSE,100,0.977299197807045,0.888399724802202,0.945391849529781,0.925531655607028,0.83559276659445,0.00514936025630082,0.0247397184616124,0.0112420001011045,0.00975314503379896,0.0217607108884965,FALSE,0.25,TRUE
"tree",FALSE,100,0.97766509333756,0.891101479188167,0.944012539184953,0.92557272234047,0.835879747980052,0.004854096554717,0.0263168355679327,0.0117806865276067,0.0110280751239076,0.0245304050530705,FALSE,0.25,TRUE
"rules",FALSE,50,0.976870506064165,0.892261437908497,0.943824451410658,0.925856767246776,0.836617886250964,0.00477103586642091,0.0212698359788679,0.0127113760922686,0.0107263544543876,0.0235491456719169,TRUE,0.1,TRUE
"tree",FALSE,50,0.976842906485588,0.890383212934297,0.943887147335423,0.925245607445432,0.83520189574705,0.00508900351699205,0.0213240133161361,0.0131519705827035,0.0109425181926254,0.0240047737385899,TRUE,0.1,TRUE
"rules",FALSE,100,0.977391398774766,0.890159614723082,0.944200626959248,0.925367806018113,0.835442772266526,0.00478396798259744,0.0212575376643533,0.0132242033678759,0.0107410468483927,0.0235362586346102,TRUE,0.1,TRUE
"tree",FALSE,100,0.977468118787965,0.890383212934297,0.944827586206897,0.925858186219273,0.836479948439855,0.00495577828514652,0.0228206069933049,0.0136715965270701,0.0109211112944506,0.024001596541448,TRUE,0.1,TRUE
"rules",FALSE,50,0.976437587145071,0.889099415204678,0.943636363636364,0.924632861733651,0.833799850618693,0.00550531269799786,0.023842732053012,0.0131403764895544,0.0122862410338585,0.0270969790835974,FALSE,0.1,FALSE
"tree",FALSE,50,0.976564326946199,0.891675954592363,0.943510971786834,0.925450106422937,0.835732481610175,0.00547568463520417,0.0231191550935565,0.014295327421291,0.0119549557433597,0.026174651728792,FALSE,0.1,FALSE
"rules",FALSE,100,0.977033833585131,0.889689026487788,0.944388714733542,0.925328074788197,0.835356741555036,0.00551418255054577,0.0223275255749652,0.0155752761831538,0.0132486694734499,0.0288980667292711,FALSE,0.1,FALSE
"tree",FALSE,100,0.97697816426246,0.890392156862745,0.944702194357367,0.925777805600768,0.836335738577374,0.0055314672223151,0.0226663490302705,0.0148089627999692,0.012073656981947,0.0263972301413493,FALSE,0.1,FALSE
"rules",FALSE,50,0.976757990926668,0.8905042999656,0.943761755485893,0.925203372146405,0.835140272868261,0.00476377921605156,0.0207284450580036,0.0141673709284753,0.0105333282110323,0.0228929501839291,TRUE,0.1,FALSE
"tree",FALSE,50,0.977033420572761,0.891667010663915,0.943134796238244,0.925203455615375,0.835185084821338,0.0048029328143634,0.0216245420687785,0.0115746004815766,0.0103382776009672,0.0228189545689637,TRUE,0.1,FALSE
"rules",FALSE,100,0.977375605095473,0.891320261437908,0.944075235109718,0.925693835816535,0.836200878217314,0.00465438015424151,0.021607253997923,0.0126880043471311,0.0103772807439002,0.0227930243567362,TRUE,0.1,FALSE
"tree",FALSE,100,0.977467155811343,0.891435844513244,0.943761755485893,0.925530987855265,0.835850407202881,0.00466546652591622,0.0222508415695453,0.0116333621947815,0.0108650063011048,0.024019230161547,TRUE,0.1,FALSE
"rules",FALSE,50,0.976794011428473,0.890271069831441,0.944514106583072,0.925611618880681,0.835948949082071,0.00439192767807948,0.0255072213214052,0.0149100508863291,0.0115910505183025,0.0254455187594511,TRUE,0.25,FALSE
"tree",FALSE,50,0.976985348305301,0.893079463364293,0.944702194357367,0.926714911731564,0.838478490824163,0.00441125911948498,0.0248168389229432,0.0148224990843989,0.0109822108602135,0.0240396733744858,TRUE,0.25,FALSE
"rules",FALSE,100,0.977567584675624,0.888745098039216,0.945705329153605,0.925856349901924,0.836340323653801,0.00419952913134829,0.0252270336257544,0.0145035454123857,0.0110756540913898,0.0243888574573561,TRUE,0.25,FALSE
"tree",FALSE,100,0.977558805736451,0.893547299621603,0.945579937304075,0.927449605609115,0.840039925787402,0.00432402987178614,0.0262579034272593,0.0147954141312346,0.01161043217066,0.0255185005001244,TRUE,0.25,FALSE
