"model","winnow","trials","ROC","Sens","Spec","Accuracy","Kappa","ROCSD","SensSD","SpecSD","AccuracySD","KappaSD","noGlobalPruning","CF","fuzzyThreshold"
"rules",FALSE,50,0.978311387602943,0.893184726522188,0.945266457680251,0.927122407245107,0.83928582295355,0.00469477048009381,0.0280531180618619,0.0135568426784448,0.0106888102723067,0.0238827687624033,FALSE,0.1,TRUE
"tree",FALSE,50,0.978694179976341,0.901401444788442,0.943636363636364,0.9289215809023,0.843670148959236,0.00457706551091918,0.0267553949076731,0.0128315040569892,0.0110870041519325,0.0246011554043061,FALSE,0.1,TRUE
"rules",FALSE,100,0.979053799444213,0.893894048847609,0.946583072100313,0.928225700095989,0.841642873086288,0.0045936344511594,0.0286618670259072,0.013193229738272,0.010641618651349,0.0238623694693291,FALSE,0.1,TRUE
"tree",FALSE,100,0.979241917412623,0.900929480564155,0.943573667711599,0.928715496014357,0.843226199839004,0.00469123970036535,0.0265311834471417,0.0142462818814034,0.0120356246521429,0.0265369993941413,FALSE,0.1,TRUE
"rules",FALSE,50,0.978506351008753,0.89390780873753,0.948025078369906,0.929166478861483,0.843666822868442,0.0051460956441911,0.0258179140211128,0.0140062110579827,0.0120111094677592,0.0264968344896054,FALSE,0.25,TRUE
"tree",FALSE,50,0.978257160049303,0.902352253181975,0.943385579937304,0.92908442886357,0.844093755365299,0.00493731689609898,0.0247499772930595,0.0123848541081861,0.0107327097166296,0.0236685183110429,FALSE,0.25,TRUE
"rules",FALSE,100,0.97897436196059,0.896020639834881,0.947460815047022,0.929534410083052,0.844561685066021,0.00473056428536368,0.0278317957147631,0.013293177582554,0.0111780456203492,0.0248624994181935,FALSE,0.25,TRUE
"tree",FALSE,100,0.978938612127467,0.901414516683867,0.944137931034483,0.929247694169692,0.844378639561871,0.00481705171198697,0.0251189613821182,0.0134003138956056,0.0108008702233115,0.0237822824328275,FALSE,0.25,TRUE
"rules",FALSE,50,0.97872614907482,0.892727210182318,0.948902821316614,0.929330829264221,0.84389852034412,0.00420501616794686,0.0237462692426165,0.0106588716842023,0.00977521964918792,0.0218531267253729,TRUE,0.1,TRUE
"tree",FALSE,50,0.978882150209256,0.901173030615755,0.944639498432602,0.929494595384166,0.844902330080027,0.00399777304637147,0.0197174634176354,0.0118248651067015,0.00927466190593165,0.0203160778542015,TRUE,0.1,TRUE
"rules",FALSE,100,0.979159906958989,0.895894736842105,0.949216300940439,0.930638203747757,0.846885365650547,0.0041370970029526,0.023304555021679,0.010951203995197,0.00972084575506835,0.0216691933947064,TRUE,0.1,TRUE
"tree",FALSE,100,0.979424083905134,0.901520467836257,0.945203761755486,0.929984057426652,0.845935604289993,0.00394419489847469,0.0210077613382912,0.0112446756848588,0.00953306084041673,0.0210525409217457,TRUE,0.1,TRUE
"rules",FALSE,50,0.97826220785845,0.893671826625387,0.945579937304075,0.92749342681858,0.840126845076932,0.00539592050959135,0.0267709939992346,0.0137704025684389,0.013204914468931,0.0291900965238796,FALSE,0.1,FALSE
"tree",FALSE,50,0.9782116984945,0.900708634330925,0.943322884012539,0.928472183965611,0.842724245840353,0.00566466919535347,0.0228182933807948,0.0132369361495662,0.0121897157252897,0.0267554631905874,FALSE,0.1,FALSE
"rules",FALSE,100,0.978751134705656,0.896723770209838,0.947523510971787,0.929821877217144,0.845253598580725,0.00535271287169632,0.0257170496814221,0.0139447925995799,0.0131192909620308,0.0289332978465714,FALSE,0.1,FALSE
"tree",FALSE,100,0.978877835685778,0.901296181630547,0.944514106583072,0.929453111305872,0.844829970868236,0.00542811100023812,0.0224342646115245,0.0134832684436405,0.0123170748790591,0.0269666229526521,FALSE,0.1,FALSE
"rules",FALSE,50,0.97840187289787,0.891903680770554,0.947272727272727,0.927980969074746,0.84103492585549,0.00429006534279413,0.0222240095797786,0.0124217196492371,0.0109336452100999,0.0241399826628281,TRUE,0.1,FALSE
"tree",FALSE,50,0.978847608140765,0.899168214654283,0.943448275862069,0.928022536622011,0.841675232780313,0.00409247625086025,0.0202328359366828,0.0124422070354232,0.0109639799536891,0.0240366414829705,TRUE,0.1,FALSE
"rules",FALSE,100,0.978835043075141,0.893195046439628,0.947460815047022,0.928553649680731,0.842341628082755,0.00414044824341021,0.0215485907594516,0.0125481383171699,0.0106173500536206,0.0233954779749681,TRUE,0.1,FALSE
"tree",FALSE,100,0.979160965909765,0.898469900240798,0.943636363636364,0.927900504987271,0.841361534852648,0.00417550271858183,0.0211295100229256,0.012353724113824,0.0111736438377354,0.0245347196526937,TRUE,0.1,FALSE
"rules",FALSE,50,0.978777463974646,0.895312005503956,0.947711598746081,0.929451525395434,0.844339893669764,0.00429513667879772,0.0258409683771236,0.0123203995346498,0.0104873206542071,0.023353725045593,TRUE,0.25,FALSE
"tree",FALSE,50,0.978741942754113,0.901886480908153,0.944639498432602,0.929738909060557,0.845430965115447,0.00431125934940671,0.0231802677982801,0.0113400457538716,0.00924290284949572,0.0204650755955302,TRUE,0.25,FALSE
"rules",FALSE,100,0.97941713278833,0.895896800825593,0.94858934169279,0.930227452944368,0.846029243502909,0.00420830699047605,0.0238462063821667,0.0121657659715236,0.00964640075761123,0.0214371157257353,TRUE,0.25,FALSE
"tree",FALSE,100,0.979433390162973,0.903993808049536,0.945329153605016,0.930922582529945,0.848054438563016,0.00412858803642213,0.0244067602185214,0.0115076992360763,0.00996580963507566,0.022119853193926,TRUE,0.25,FALSE
