"model","winnow","trials","ROC","Sens","Spec","Accuracy","Kappa","ROCSD","SensSD","SpecSD","AccuracySD","KappaSD","noGlobalPruning","CF","fuzzyThreshold"
"rules",FALSE,50,0.981196391156143,0.892356381148951,0.955673981191223,0.933617962522432,0.852876277329477,0.00404521035419927,0.0298558066560604,0.012587234405236,0.00978553403218927,0.0221652185009389,FALSE,0.1,TRUE
"tree",FALSE,50,0.981585543704365,0.905375988992088,0.952852664576803,0.936314344142565,0.859491789086685,0.00394296052046305,0.0263248497109608,0.0126500124332782,0.0102795133561821,0.0229090778630593,FALSE,0.1,TRUE
"rules",FALSE,100,0.982191610780593,0.896348125214998,0.956363636363636,0.93545686740954,0.857035521737844,0.00384549932855654,0.0300913045960754,0.0122289036824664,0.0108599420278522,0.0245717676661015,FALSE,0.1,TRUE
"tree",FALSE,100,0.982161793012866,0.907127622979016,0.953354231974922,0.93725328659071,0.861561456355289,0.00391639431072145,0.0281105186334719,0.0121102504525244,0.010276901313769,0.023054769093618,FALSE,0.1,TRUE
"rules",FALSE,50,0.980955824930203,0.890979704162367,0.955548589341693,0.93304786945453,0.85161157282869,0.00447244219855826,0.0233969075273178,0.0098050820549673,0.0100475347489455,0.0225168783714238,FALSE,0.25,TRUE
"tree",FALSE,50,0.98095707043748,0.905042999656003,0.952978056426332,0.93627461291265,0.859406580246326,0.0047107845706191,0.0212419970467598,0.0103872937794386,0.01023372202706,0.022661353605756,FALSE,0.25,TRUE
"rules",FALSE,100,0.981801844644804,0.896259373925009,0.956300940438871,0.935376820666917,0.856914613029978,0.00445851273056333,0.0226556702563362,0.0102200990187259,0.0102757615920211,0.0229229787616064,FALSE,0.25,TRUE
"tree",FALSE,100,0.981574028962627,0.906454076367389,0.952601880877743,0.936519844747715,0.860010660021796,0.00447535089296861,0.0209030252277585,0.0096805464583888,0.00902061450839508,0.0200318486110362,FALSE,0.25,TRUE
"rules",FALSE,50,0.981805113157841,0.892611627106983,0.957993730407524,0.935213304953883,0.8563077293786,0.0044316546293088,0.025069282569197,0.0108037062980876,0.0113021203026953,0.0253580776722713,TRUE,0.1,TRUE
"tree",FALSE,50,0.981339739877692,0.906211902304782,0.951912225705329,0.935989065564876,0.858877474858264,0.00480223472360998,0.0227549965883625,0.0112512727377495,0.00988791664021132,0.0219676014749572,TRUE,0.1,TRUE
"rules",FALSE,100,0.982256850559616,0.89565393876849,0.957931034482759,0.936233462710237,0.858660544875006,0.0045829153411456,0.0248023243749531,0.00960672030933262,0.0109590117759091,0.0246293435559436,TRUE,0.1,TRUE
"tree",FALSE,100,0.981967021555364,0.908204334365325,0.952100313479624,0.936806226785193,0.860736163278393,0.00457805474323842,0.0230126842008569,0.0116957731073214,0.0102489457006102,0.0227102805154296,TRUE,0.1,TRUE
"rules",FALSE,50,0.981877131515863,0.902590987272102,0.957492163009404,0.938359083510705,0.863665701834351,0.00459545588582301,0.0217210062686343,0.0110996326108967,0.0100368305424931,0.0222576239968609,FALSE,0.1,FALSE
"tree",FALSE,50,0.981474937266333,0.910452700378397,0.952539184952978,0.93786978840616,0.863151162884114,0.00497330128823956,0.0217486535762566,0.0123945661972792,0.0112286454649,0.0247303670601926,FALSE,0.1,FALSE
"rules",FALSE,100,0.982503426492964,0.903061575507396,0.957617554858934,0.938604983097533,0.864230714194034,0.00444670422260494,0.0212952175556812,0.0116992020478821,0.0109206045515396,0.0241536592527242,FALSE,0.1,FALSE
"tree",FALSE,100,0.982194549315079,0.909750257997936,0.953605015673981,0.938319101873878,0.864040422149174,0.00458679813673597,0.0228114396827769,0.0119495423771844,0.0109736012713013,0.0242628075393982,FALSE,0.1,FALSE
"rules",FALSE,50,0.98177750171729,0.898357069143447,0.955736677115987,0.935742581695255,0.857849404746191,0.00402161264253465,0.0198378182308067,0.0103803408468968,0.00983367699757554,0.0218149947002316,TRUE,0.1,FALSE
"tree",FALSE,50,0.981492173793017,0.905385620915033,0.951849529780564,0.935660114352489,0.858142652537256,0.00384485659199252,0.0212959650622235,0.0116566118926022,0.00899793455617965,0.0198839051437737,TRUE,0.1,FALSE
"rules",FALSE,100,0.982559544413927,0.898707946336429,0.957805642633229,0.937213054546972,0.860967617964598,0.0038929555058042,0.0221293193439909,0.0102357854544471,0.00988316277145642,0.0220764707148332,TRUE,0.1,FALSE
"tree",FALSE,100,0.98225950979853,0.90797385620915,0.952288401253918,0.936846208422019,0.86082034327056,0.00380995979856129,0.0195211125506584,0.0107346163955996,0.00935582107836952,0.0206279196730113,TRUE,0.1,FALSE
"rules",FALSE,50,0.981995366281584,0.896022015823873,0.958244514106583,0.936560410667334,0.859389649686936,0.00403333479620065,0.0290356224428295,0.0136192744288656,0.0119386284924935,0.0267038967623478,TRUE,0.25,FALSE
"tree",FALSE,50,0.981692791047013,0.908912280701754,0.952163009404389,0.937090689036351,0.861392426772059,0.0041205044676543,0.0234964565023066,0.0129143853052311,0.00937656296880543,0.020635424120203,TRUE,0.25,FALSE
"rules",FALSE,100,0.982715490551938,0.898599243206054,0.958369905956113,0.937541004131714,0.861615604609011,0.00396038772757904,0.0289606993608708,0.0121003101648341,0.0110475239939259,0.0249087872747631,TRUE,0.25,FALSE
"tree",FALSE,100,0.982389331556194,0.910198142414861,0.952476489028213,0.937743833729811,0.862867518014864,0.00403069652346009,0.0230615621976257,0.0136328151118248,0.0093379224645596,0.0204283441817656,TRUE,0.25,FALSE
