"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.123021082859224,0.70999048514512,0.0607616932412201,0.0075518424511181,0.0303515261449587,0.00377360701596706,3
1,1,0.142101058864267,0.635954567981313,0.070697633455078,0.00867415640670308,0.0322328292902049,0.00463734033545251,3
1,2,0.131159235976402,0.678219518646774,0.0658836381736941,0.00783496364924719,0.0297668579234118,0.00405078136405738,3
1,5,0.125161580017565,0.701348540794617,0.0640224825431606,0.00724381370726019,0.0277329162457842,0.00359638785674189,3
1,9,0.123841888462643,0.706457074942706,0.0640750083982898,0.0075646041270613,0.0294454133221381,0.00392777992892492,3
5,0,0.111275330108888,0.758134951610774,0.0562348383094263,0.00561781970278288,0.022922170307752,0.00296846182029107,3
5,1,0.132088530625793,0.674481086211888,0.0663984886728398,0.00763953808862168,0.028257098141751,0.00435931104432694,3
5,2,0.120971802091705,0.718643737118055,0.0617891312531075,0.00635911722321634,0.0234098989524735,0.00365766643510613,3
5,5,0.114947495925954,0.742692710047131,0.059989054069337,0.00569216483939112,0.0214514265749023,0.00317871104041682,3
5,9,0.113673346344408,0.747805819952595,0.0600769551684972,0.00573452874799599,0.0227132949744252,0.00333714038531745,3
10,0,0.110013653509752,0.763609555331802,0.0558041170132536,0.0053377586094017,0.0214377153266822,0.00280500691226986,3
10,1,0.131015875936524,0.67869613491,0.0658080747407702,0.00732240858850415,0.0265718025135357,0.00413913031069682,3
10,2,0.119766903004832,0.723524499103351,0.0612311691483844,0.00606162074159469,0.0219398263391475,0.00340199991826803,3
10,5,0.113807738365142,0.747489323345676,0.0595484767814483,0.00533427527588213,0.0198306848368474,0.00296001270258274,3
10,9,0.112549904837326,0.752606766697044,0.0596370094829373,0.00529608252235654,0.0207499314509416,0.0031021450871659,3
50,0,0.108711644345013,0.769099910285522,0.0552824185905195,0.00523546729637857,0.0217655252253882,0.00280368869546953,3
50,1,0.129714892500178,0.683803467865371,0.0652343794933538,0.00704629953268315,0.026331269596585,0.00403611171948362,3
50,2,0.118556456480557,0.72841680730998,0.0606840622763163,0.0060674605646158,0.0225188333324413,0.00333266703100734,3
50,5,0.112639117298359,0.752357020725364,0.0590233092527713,0.00535667320685935,0.0204169282103266,0.00298182269210024,3
50,9,0.111363715663448,0.757617586974968,0.0591281429739008,0.00531917761280684,0.0212531761268059,0.00313403339083522,3
100,0,0.108415843733649,0.770420626511988,0.0551532064884862,0.00514383600512767,0.021430949456921,0.00279423001267312,3
100,1,0.129447386354287,0.684917988608112,0.0651134655056169,0.00711628730498498,0.0265104202809565,0.00404959571441497,3
100,2,0.118289435371066,0.72957811985797,0.0605577385754126,0.00602139298884066,0.0223007066537572,0.00334259219908311,3
100,5,0.11236260171289,0.753571038935453,0.0589315645443022,0.00529012036961075,0.0202264993364935,0.00296993026305957,3
100,9,0.111130779704262,0.758668486467057,0.0590377238837907,0.00523317354937997,0.0210160566145541,0.00312110393196048,3
