"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.126860256336094,0.695080915036321,0.0628610534391634,0.00876910156137849,0.0365752849866175,0.00375531525403847,6
1,1,0.13614281552652,0.665561272438197,0.0680031085241329,0.00878578472370164,0.0362486785077171,0.00410303785962474,6
1,2,0.128234003912052,0.694242991159788,0.0652498955862355,0.00848441629226266,0.0342926630162283,0.00361996284551529,6
1,5,0.124766763371718,0.705027136099656,0.0646599467087223,0.00873065714566923,0.0364153456198458,0.00365876565716893,6
1,9,0.124651708798827,0.704476300382994,0.0652401984716277,0.00870974198620797,0.0362966200286636,0.00362903073735487,6
5,0,0.111187915643618,0.758799900458244,0.0569165830653377,0.00567006697703991,0.0227069557399793,0.00279548410393882,6
5,1,0.120329433872049,0.725749679827957,0.0612223615904024,0.00600523378244356,0.0260454677509754,0.0032143787950645,6
5,2,0.113849469485277,0.7499084165074,0.0593397690875076,0.00588060942518465,0.0248976431999758,0.00301613594440606,6
5,5,0.110580321506464,0.761901920421193,0.0589231063998457,0.00584626589922301,0.0245912342926513,0.00293462506022262,6
5,9,0.110440486057293,0.762315655388891,0.0595344146620016,0.00574973198060223,0.0235718469598334,0.00287371912267064,6
10,0,0.108485272884006,0.769798354825721,0.0559205536692448,0.00545425051105207,0.0224332496917811,0.00274671848853207,6
10,1,0.117515092313996,0.736335142723987,0.0600262380116505,0.00577161234267304,0.0258866794336415,0.00321686485297325,6
10,2,0.111146966152338,0.760316456937545,0.0583127403871712,0.0053328075694355,0.0235438419789122,0.00293773787616282,6
10,5,0.108056423701643,0.771874530173116,0.0579866797726726,0.00549645519736094,0.0235747531843597,0.00290664080170236,6
10,9,0.107936949178415,0.772353088459432,0.0585730628302747,0.00542465596712794,0.0228038345162538,0.00281996297195677,6
50,0,0.10625713314244,0.779495339350308,0.0551815272537424,0.0054803410081601,0.0231125611937485,0.00263448145526213,6
50,1,0.115108228975341,0.745637207159506,0.0589694825409072,0.00573238505722907,0.0257165881053544,0.00318812172667058,6
50,2,0.108886316754645,0.769255745001707,0.0573466369030261,0.00548685496773877,0.0242364970226891,0.00289557185891603,6
50,5,0.105878178373762,0.780878906320537,0.0570115247387631,0.00545056126635276,0.0238185183559794,0.00283016628407688,6
50,9,0.105797109388086,0.781344723996873,0.0577003742849059,0.00540752188252397,0.0230976299214068,0.00276638620804473,6
100,0,0.105961211829932,0.780745033658318,0.0550928459149709,0.00545716691504807,0.023032963226435,0.00261211840219641,6
100,1,0.114918727863407,0.746398285180445,0.0588918173310456,0.00561113497726865,0.0251396216384926,0.00317977220321876,6
100,2,0.108651860290096,0.770181999123058,0.0573069408333602,0.00542482032960353,0.023741674740543,0.00291040464222247,6
100,5,0.105635770796676,0.781869660408084,0.0569397807815507,0.00538321673193376,0.0233624318249916,0.0028169358096676,6
100,9,0.105533736431811,0.782436059824451,0.0575947087173426,0.00538905906040988,0.0228415146000508,0.00275327726778546,6
