"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.120996831302268,0.718305493156726,0.0594261361568188,0.00739356794749795,0.0341224746548449,0.00386546264259318,5
1,1,0.135145470237429,0.668783688148443,0.0672391938100448,0.00882349783219167,0.0398284024950128,0.00455493805762375,5
1,2,0.125521507611134,0.703159972817017,0.0638067226001048,0.00807059920583623,0.0363883864585339,0.0043292417598179,5
1,5,0.119862040415562,0.723578710595535,0.0621351536843817,0.00729906786309913,0.0322981132643425,0.00372507776822972,5
1,9,0.119140828219324,0.725837797493037,0.0623464114262995,0.00753026486210939,0.0332498190736361,0.00370622637809496,5
5,0,0.110937594954325,0.759742866920227,0.0561131324342064,0.00619647456546283,0.0255964503196792,0.00312695001880288,5
5,1,0.126290335545089,0.701128094782512,0.063210025142023,0.00806802449494624,0.034790719695381,0.0040652389910589,5
5,2,0.116489196338715,0.738374066608473,0.0602982180628592,0.00660216141941995,0.0272443704285073,0.00368053678534935,5
5,5,0.111184826397905,0.758750060662987,0.0588565367186488,0.00609759186155511,0.0242452797955813,0.0033060043593118,5
5,9,0.110709603533315,0.760489149070243,0.0592414206053044,0.00625649959658513,0.0246256314517245,0.003200901966832,5
10,0,0.109413247377013,0.766166226852694,0.055561013947238,0.00593916163874311,0.0241830353287549,0.00303326218860872,5
10,1,0.12522541849132,0.705432826949822,0.0625615561856102,0.00788927020631179,0.0334692581360625,0.00399062284250272,5
10,2,0.115460487852335,0.742607739377639,0.0597630720556465,0.00662709954192971,0.0266622244983787,0.00368547396984822,5
10,5,0.109906704716731,0.764051618009467,0.0583294193527656,0.00590610881774106,0.0229560380809824,0.00322524509535677,5
10,9,0.109386007629147,0.766008483577371,0.058631433264561,0.00609129209578743,0.0233782789666202,0.00313369414114497,5
50,0,0.10795564231046,0.772150451595561,0.0548907286432847,0.0060434889384185,0.0242386380932873,0.00304392571693656,5
50,1,0.12369139943324,0.711454209882641,0.0618310049068563,0.0077614389953348,0.0327758277244037,0.00395709031321366,5
50,2,0.114114117533588,0.747919182947251,0.0590906098094325,0.00669108025844537,0.0265816429682859,0.0037112298782911,5
50,5,0.108437556275315,0.770005694045717,0.0576188943908855,0.00597000589088628,0.0226693039846995,0.00326253014515708,5
50,9,0.107992445782971,0.771674470115202,0.0579405148513799,0.00612373784875867,0.0231542322724718,0.00312359431449624,5
100,0,0.107837652923914,0.77267546913879,0.0548519320517607,0.00597643164441987,0.0239324188772971,0.00304593597162958,5
100,1,0.123572255672974,0.711936280948085,0.061768816514999,0.00775972379359473,0.0326115019841494,0.00400310979879121,5
100,2,0.113995264355054,0.748429553449662,0.0590802431488735,0.00661231512834805,0.0262027625344953,0.00370040636386957,5
100,5,0.108324734353019,0.77048815659472,0.057571170275299,0.00589112948898851,0.0224191204548478,0.00327558804427864,5
100,9,0.107886947129315,0.772140203417522,0.0579114249592033,0.00604501809923818,0.02283751288377,0.00312954812018787,5
