"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.115799603941831,0.73978878724046,0.0570818028769186,0.00635316914666921,0.0294280493694325,0.00320079446913389,1
1,1,0.131284057752316,0.676821893077319,0.0659203789446556,0.00709158787525153,0.0328138064707526,0.00360259193069437,1
1,2,0.122770952599687,0.7118381420584,0.0629742511174963,0.00594547093110627,0.0282415115155045,0.00315494721135159,1
1,5,0.117781761569502,0.731032867003558,0.0610925697057081,0.00609452718928412,0.0284191697050101,0.00320039133108676,1
1,9,0.116424289217799,0.736437587809826,0.0607414825243909,0.00620692759813699,0.0290896414307537,0.00315839988834596,1
5,0,0.110126868735417,0.763211973647043,0.0552778775988653,0.00528430561187382,0.0232299961674298,0.00285093794973938,1
5,1,0.127682405668743,0.691472329596221,0.0647853674696908,0.00608941482073113,0.025056135884392,0.00331538141192003,1
5,2,0.118949269593457,0.727474016958729,0.061805011812243,0.00521961082915577,0.0216102453784275,0.00303575570962458,1
5,5,0.11378453505818,0.747754138475693,0.0597958969736097,0.00504209232479334,0.0209739105847213,0.00298036319448891,1
5,9,0.112264429110867,0.753877757272543,0.0593411833754532,0.00533103063902617,0.0230223890653408,0.00294042690533751,1
10,0,0.109197018566397,0.767277671374284,0.0548809151343189,0.00564294156128984,0.023282506383675,0.00295766491886287,1
10,1,0.127159299165855,0.693949085055658,0.0645694283212678,0.00618651282133426,0.0247145799273786,0.00333421476251929,1
10,2,0.118358361236906,0.730164563132254,0.0615318730858489,0.00538350012595983,0.0211556350454736,0.00310117086618546,1
10,5,0.113169726511545,0.750530897997613,0.0594613877771927,0.00538669977006842,0.0209932610322527,0.00308752013136217,1
10,9,0.111580718418615,0.756974909490062,0.0589799604320181,0.00563967749009243,0.0228449321402796,0.00309076591631602,1
50,0,0.108673636057585,0.769512202502443,0.054579064044965,0.00567741116062241,0.0238034386028379,0.00292829469580228,1
50,1,0.126857600332662,0.6948774786428,0.0644894503227034,0.00633309082873968,0.0257466108873247,0.00346328596226957,1
50,2,0.118082590657446,0.731097229326788,0.0614608965852949,0.00542339956044883,0.021895291392236,0.00313870966968536,1
50,5,0.11279179527862,0.752033543008216,0.0593063245783362,0.00538075372234164,0.0214485933351259,0.00308383186043154,1
50,9,0.111171225691453,0.758649724538211,0.0587764655539417,0.00563538922151617,0.0232999048534515,0.00306222496141482,1
100,0,0.108501437309318,0.770193005152849,0.0545291505927467,0.00563440145214944,0.0234653832341445,0.00289967451474447,1
100,1,0.126733367153544,0.695410441417038,0.0644257699449738,0.00636267598504452,0.0253378504677616,0.0034494696967527,1
100,2,0.117982093649726,0.731512379143276,0.0614114343591108,0.00545278375865961,0.0216398295015068,0.00312268920120611,1
100,5,0.112690035874043,0.752445024961465,0.0592561503910631,0.00536228314117186,0.0211146294393412,0.00307280726059251,1
100,9,0.111066077160463,0.759071584386205,0.0587312433198823,0.00557506692857584,0.0228421702028669,0.00302554010808895,1
