"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.12119460728544,0.717154684450711,0.0600423452816762,0.00748536164150744,0.034298262544328,0.003738605680664,4
1,1,0.137376349652121,0.658542422213111,0.0689478534828874,0.00704524380449902,0.0310380433348785,0.00391655910501622,4
1,2,0.128310375406265,0.690913002451447,0.065543575211877,0.00707824269323821,0.0325465703236412,0.00368487595037682,4
1,5,0.121671643533635,0.716091117113054,0.0629336522807441,0.00743652248598142,0.0338198450577967,0.00345535449384388,4
1,9,0.120124522229414,0.721971229126601,0.0625518264703742,0.00756224057445545,0.0341929763509154,0.00341464844043965,4
5,0,0.111344059251823,0.758266717375384,0.055960148929628,0.00523787117393208,0.0220548694218954,0.00293699983337347,4
5,1,0.128939063826438,0.689580396257352,0.0654232250740244,0.00564897403710125,0.0244122305602967,0.00343499505268476,4
5,2,0.120220067484357,0.722646772566635,0.0623025390220257,0.00565630069343585,0.023886570881001,0.00345413785512902,4
5,5,0.113569269844801,0.749202643402649,0.0595789862477972,0.0052667956542151,0.0217600850558597,0.00307149394535207,4
5,9,0.111864679948521,0.756047161989141,0.0591422621719261,0.00528747025361659,0.0211862683945973,0.00290573488923869,4
10,0,0.109734746565379,0.764898708176397,0.0554547367100188,0.00522970641135067,0.0228385479330898,0.00279632511389399,4
10,1,0.127486450522163,0.695126281888371,0.0647383130801711,0.00542798710311266,0.0241171983179707,0.00337098181509294,4
10,2,0.118749097549203,0.728529545888651,0.0616564385247014,0.00536478232770031,0.0234239296114534,0.0032764894417848,4
10,5,0.112103915978625,0.755088934002691,0.0590072139306318,0.0051182078478375,0.0219705576599953,0.00296031421584391,4
10,9,0.110428206985355,0.761858212676882,0.0586100576496291,0.0051642668620804,0.0216547152580155,0.00279716327576961,4
50,0,0.10858753933119,0.769762021174313,0.0550696401449852,0.00523120270323282,0.0227208105525537,0.00278012185020138,4
50,1,0.126441410053961,0.69939636206656,0.0641907010004056,0.00562743189422554,0.0254846247848193,0.00352060347649609,4
50,2,0.117732869410516,0.73279611705469,0.0611309973730095,0.00539752524224733,0.0237204285446013,0.00336632464327287,4
50,5,0.111064232133158,0.75959195844947,0.0585309847699514,0.00491884134067764,0.0212305179516465,0.00289654409635918,4
50,9,0.109366649691537,0.766441442854941,0.0581220714062919,0.00497731556865835,0.0211581520592154,0.0027236672599924,4
100,0,0.108555534151999,0.769960247670454,0.0550603502562859,0.0053047593442301,0.0228907124203309,0.00282443931810042,4
100,1,0.126400345693793,0.699355056549128,0.0641594271466658,0.005851366666512,0.0263467863240755,0.0035931507796323,4
100,2,0.117731382236067,0.732752119347753,0.0611075631957,0.00561762997981702,0.0245200044956824,0.00344220375578256,4
100,5,0.111023569364358,0.759712035413971,0.0585189223677103,0.00514482608619258,0.0219459007280716,0.00297051976443989,4
100,9,0.109365380764189,0.766443697017719,0.0581098579169226,0.00509909003695173,0.0215195982650446,0.00279622365880506,4
