"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.13491307407375,0.651093791083372,0.0687021592427248,0.00757432344128824,0.0398221823578174,0.00349262493164184,2
1,1,0.154799930216391,0.575000878952984,0.0781321889866371,0.00820408640786756,0.0433902991169721,0.0038826560107461,2
1,2,0.142879017947718,0.622604709211969,0.0737919009246306,0.00742120060882539,0.039316551700626,0.00362085743098005,2
1,5,0.136165949713705,0.648421557356988,0.0713218541363606,0.00753423040858318,0.0390704729607798,0.00333196349002827,2
1,9,0.133729025824833,0.657873175464959,0.0707631878769266,0.00743848038199201,0.0387147266351682,0.00327945961986386,2
5,0,0.123329354023759,0.703067818278072,0.0644923456145799,0.00638674137170672,0.0329828659318128,0.00330060326141137,2
5,1,0.145369594537833,0.61113486555985,0.074185328968935,0.00706266365466682,0.0381299937600619,0.00355796159657756,2
5,2,0.133467858590381,0.660540523903558,0.069947986126962,0.0062345342185607,0.0357714161039174,0.00322617366352787,2
5,5,0.12665770747341,0.688840849707581,0.0677315802129277,0.00658071750428284,0.0344800124330305,0.00319780192393902,2
5,9,0.123999106390999,0.700348688170755,0.0672176135621411,0.00634525752693133,0.0328131585181191,0.00311630033989686,2
10,0,0.121874673830148,0.709920798065603,0.0638928924723409,0.00654346214420685,0.0331516905856631,0.00333659760230009,2
10,1,0.143860973182271,0.616596697476713,0.073348022642043,0.00680729615358902,0.0375000599010063,0.00358105527141355,2
10,2,0.13209970796415,0.665871421478161,0.0692362363750486,0.00621355824356098,0.0355393081033455,0.00332249313731138,2
10,5,0.125424254257867,0.69402172560869,0.0671506743813857,0.00666571565780281,0.0340167702038315,0.00330263068326289,2
10,9,0.12279002889234,0.705647263437339,0.0666927995118342,0.0064642886930514,0.0323934538081129,0.00318534423229559,2
50,0,0.12025024213745,0.717581071721582,0.0633008881389061,0.00657092415991474,0.0334877411173845,0.00340608774774188,2
50,1,0.142854267636802,0.620485291515792,0.0728703275145945,0.00660112788117345,0.0371987388175654,0.00350765275231878,2
50,2,0.130923436064836,0.670691529240283,0.0687367558124259,0.00601929970364412,0.0351556387402454,0.00327281334569214,2
50,5,0.124027745699322,0.700065345138377,0.0665669284198282,0.00653367373248399,0.0339150442917617,0.00319933722788014,2
50,9,0.121315863823423,0.712157284215918,0.0660182549413152,0.00648297384811379,0.032863337081236,0.00318901056951546,2
100,0,0.119948410118974,0.718870196089022,0.0631661320982904,0.00651669163989983,0.033845282567706,0.00342197045207187,2
100,1,0.142649340270783,0.621368999903424,0.0727469170607153,0.00646762828118555,0.0368995026048571,0.00344103013997131,2
100,2,0.130737480478747,0.671426966004568,0.0686531669207448,0.0059536713180244,0.0352224533600976,0.00321880457816808,2
100,5,0.123841898589943,0.70077537019366,0.0664708439823928,0.00646390203104466,0.0341567151996453,0.00316015783747054,2
100,9,0.12111754590993,0.712936906481694,0.0659245770378585,0.00640372965211604,0.03311085509846,0.00317268999178205,2
