"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.140997100692458,0.623151553645127,0.0725007140357186,0.00948222260668005,0.0493114526520141,0.00493063295589829,8
1,1,0.148185672716874,0.608394677290329,0.0751200694901862,0.01053734201681,0.0465951438579786,0.00555294644716913,8
1,2,0.140551456953547,0.635693293175433,0.072386662831035,0.0100733619754927,0.0459257533314294,0.00507541148965036,8
1,5,0.13769168007394,0.643463550687785,0.0728092033781393,0.0100306256646591,0.0478906676674466,0.00487288649392739,8
1,9,0.137871209677019,0.641020941856732,0.0740606427416567,0.00958235817134253,0.0470824371962726,0.00472256729883941,8
5,0,0.124464976827795,0.696941385089956,0.0666006664260289,0.00707406320804371,0.0376522204366678,0.00385793050842518,8
5,1,0.129431444629245,0.680950187927803,0.0671995991073936,0.0079885281258278,0.036933590682361,0.00448497395718301,8
5,2,0.123446731942946,0.704578064708557,0.065445736231521,0.00736728151609977,0.0352271692645324,0.00403563682368609,8
5,5,0.121970322302906,0.709520444824704,0.0665907147858608,0.00702148052511132,0.0352920078440206,0.00385589924257936,8
5,9,0.122286664790239,0.707925619374537,0.0677404796222676,0.00679075117819857,0.0350944167437685,0.00378818812585152,8
10,0,0.121130991093216,0.71350819910371,0.0653971043698463,0.00617208436456253,0.0347471425024971,0.00351106145913416,8
10,1,0.126237587864658,0.693780436433994,0.0656193952175847,0.00735474848355338,0.0354645462077232,0.00427290344552556,8
10,2,0.120282839433786,0.717804570786506,0.0640050210303444,0.00651599821588741,0.0327442147623997,0.00368896717398909,8
10,5,0.118559535131384,0.724680756393029,0.0651339247307256,0.0060526211993757,0.0323623235094051,0.0033709604159403,8
10,9,0.118965370790021,0.723055113935497,0.0663461113012585,0.0058264910186127,0.0321731771963663,0.00333845159734387,8
50,0,0.118470608276524,0.727233570067015,0.0646244348261542,0.00625819760793964,0.0335442071054408,0.00351681267367817,8
50,1,0.123668697223188,0.704580115543572,0.064516721949478,0.0070733636076387,0.033613592125678,0.00414559258330161,8
50,2,0.117757518112035,0.728824475577198,0.0629809971415345,0.0065639972133368,0.0321195984547802,0.00362973239077436,8
50,5,0.115964299384009,0.736615662409247,0.0641830589633994,0.00611617314471393,0.031486183482864,0.00354888530829443,8
50,9,0.116338642930908,0.735453688015754,0.0654004148830414,0.00596394654635903,0.0313706019153912,0.00341731612608504,8
100,0,0.118313705626284,0.728048417006608,0.0646461875621395,0.00628966254761185,0.0339044163471938,0.00345911784215654,8
100,1,0.123475129501549,0.705410025896777,0.0644008515962815,0.00705961142837823,0.0332453290233338,0.00411329198430333,8
100,2,0.117596956320029,0.729568205981021,0.062930768810785,0.00658247238768904,0.0320838707953886,0.00361349238422787,8
100,5,0.115836844687653,0.737269860714382,0.0642084896563651,0.00616046819612376,0.031817171329828,0.00355516615018695,8
100,9,0.116214650450293,0.736129257522349,0.0653992435723272,0.00597954437095681,0.0317396578392685,0.00341817013876752,8
