"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.144022251249595,0.613496653171716,0.0735680992922266,0.0107744730337743,0.0508548403301132,0.00474780531206939,6
1,1,0.154122739913286,0.588173238957582,0.0781621505812219,0.0115224583466738,0.0475133994141419,0.00517756610137005,6
1,2,0.145190852872314,0.618019465448372,0.0749381862651013,0.0116162844287413,0.0525361896172254,0.00505148300775363,6
1,5,0.141536381604182,0.629300351312153,0.0747110187691315,0.0115102429896096,0.0521181523195106,0.00500608282045912,6
1,9,0.141968078862259,0.626594628210733,0.0758367201178319,0.0111597709034733,0.0505654307959368,0.00484304853412412,6
5,0,0.124661910449758,0.695488568062384,0.0669287651149098,0.00730386091196968,0.0422205813792347,0.00364347500366133,6
5,1,0.134990932008954,0.65747734010904,0.0699811897279041,0.00834793756582795,0.042815523782354,0.00464603843001777,6
5,2,0.126975629885289,0.688449359038394,0.0677457763156179,0.00794998919918563,0.0439069739722457,0.00420816318472226,6
5,5,0.123710944068778,0.70165316396355,0.0680692011643071,0.00751754372421633,0.0413948664718911,0.0038924392229767,6
5,9,0.1239314867083,0.70066334605673,0.0690596137475824,0.00740947351600089,0.0410250561778797,0.00373099851417714,6
10,0,0.121043981648369,0.712808624711594,0.0654956490150468,0.00692447123134651,0.0396857461953724,0.00354864725407682,6
10,1,0.131618642829335,0.670801804789046,0.0682990762777783,0.00821766870875425,0.041107213382094,0.0045073730511325,6
10,2,0.12357496322953,0.702845192021523,0.0661717882825581,0.00762772743269648,0.041572367620669,0.00409322040737859,6
10,5,0.120187748650788,0.71720966498728,0.0664859947656367,0.00727278578095284,0.0395317069175643,0.00385709345540898,6
10,9,0.120443205392445,0.716238827453225,0.0675029195399861,0.00706446890824912,0.038724874589184,0.00374765516776626,6
50,0,0.11794319931122,0.728456522393025,0.0645148455745736,0.00609212043724371,0.0341034872658333,0.00336987590427341,6
50,1,0.128359749177456,0.684213150111494,0.0667841624773305,0.00715232216989641,0.0363659400998418,0.00403207816237084,6
50,2,0.120425519658823,0.716648977542981,0.0648504024322253,0.00662915509005059,0.0358448825420431,0.00376067231557684,6
50,5,0.117179985946491,0.731016542364557,0.0653091153237006,0.00637989957533939,0.0339856650382263,0.00362901413032748,6
50,9,0.1174161903536,0.730356972535581,0.066303988509268,0.00617082559380516,0.0331806331269796,0.00349680375520615,6
100,0,0.117555449019711,0.730440531120155,0.0643974894596441,0.00621999770076469,0.033897908510855,0.00334774356298203,6
100,1,0.127831888255145,0.686434279561757,0.0665472977761686,0.007091179881123,0.0356269573647733,0.00399564434118251,6
100,2,0.119985407384661,0.71857145002699,0.0647139713326881,0.0065600739739737,0.0351354040816612,0.003732361204813,6
100,5,0.116735569987892,0.733045798911705,0.065160985517062,0.0063820457157236,0.0333793400102362,0.00358837395576033,6
100,9,0.117011740302095,0.73221457443521,0.0661459001798236,0.00622522867962109,0.0327797127961466,0.00346932329366726,6
