"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.136126969392709,0.647039704320237,0.0700624107124007,0.00780061698156871,0.0401136386761756,0.00400981249493103,5
1,1,0.154570842080901,0.579444563389781,0.0793376084480996,0.00970104238285282,0.0504814614117524,0.00535662447037938,5
1,2,0.141178608926831,0.632023238780738,0.0744494985795167,0.00949123847639686,0.0487767396199793,0.00510441605732635,5
1,5,0.134449108313094,0.658792646677338,0.072700319238223,0.00871695100214795,0.0434674928862641,0.00444365994503924,5
1,9,0.134362172679352,0.65830401154935,0.0735419675810174,0.0082234361168501,0.0406182564596719,0.00413571270739527,5
5,0,0.122925784264263,0.704424700084921,0.0648429541965217,0.00663299188931557,0.0352263584418221,0.00364773136416933,5
5,1,0.141134549601561,0.62959860758568,0.0739399526367488,0.0083860330579366,0.044289373907097,0.00507683182812797,5
5,2,0.129218013801143,0.678972749500885,0.0695447925097668,0.00829148873120406,0.0430049435949246,0.0048496589587613,5
5,5,0.122779530969693,0.706825029152517,0.0678065206803478,0.00730475992244565,0.0371816992151013,0.00418148843608584,5
5,9,0.122778320310112,0.706694104621931,0.0687078675932274,0.00710455541419739,0.0355666406335633,0.00397500486726581,5
10,0,0.120982367245268,0.713628644268123,0.0640581995248236,0.0064546813284819,0.0340152974747279,0.00358086360453538,5
10,1,0.139290418699288,0.637094510480521,0.0731535904834879,0.00792073176720312,0.0429028281758535,0.00500368118944756,5
10,2,0.127493978337071,0.686327879910696,0.0689815314384489,0.00788763030908502,0.0413469601233872,0.00472531963555844,5
10,5,0.120998518251451,0.71457832530671,0.0672108872036931,0.00708893054854925,0.0363748570277991,0.00408593651313089,5
10,9,0.120936078929538,0.714810978068174,0.0679974530271698,0.00688333157254519,0.0346150649282145,0.00389757815853708,5
50,0,0.119196280388889,0.722221416470735,0.0631944685588993,0.00611392033376841,0.0333839359233623,0.00332119733664471,5
50,1,0.137777450289099,0.643340005952032,0.0722543333669925,0.00735793563069349,0.0417008886256695,0.00452031064781249,5
50,2,0.126041345354214,0.692520039046712,0.0681256867708214,0.00744098356230894,0.0400631675379936,0.00433804835857905,5
50,5,0.119463913968237,0.721149876411096,0.0663672949703591,0.00690507616260458,0.0361121772503773,0.00396210902273349,5
50,9,0.119406213892765,0.721518425044533,0.06724186710478,0.00662443164047341,0.0342624497664209,0.00370472536332795,5
100,0,0.118992351439569,0.723212253304713,0.0631358802444081,0.00603023362157686,0.033033791516486,0.00326501059155558,5
100,1,0.137421844192958,0.644783964631016,0.0720605755370472,0.00731142522205197,0.041496368005734,0.0044758825566879,5
100,2,0.1257353611436,0.693807719733831,0.0679562391516712,0.0074084408384042,0.0399014252976318,0.00430014876195754,5
100,5,0.119192019214592,0.722318449341926,0.0662730354765853,0.00687739018982036,0.0359657539120717,0.00391500489047204,5
100,9,0.11914148529988,0.722668952397215,0.0671479428371649,0.00655991231023978,0.0340057433395008,0.00366961503972714,5
