"mtry","ROC","Sens","Spec","Accuracy","Kappa","ROCSD","SensSD","SpecSD","AccuracySD","KappaSD","variant"
13,0.982059479173069,0.901153766769866,0.947021943573668,0.931044363757773,0.848138081949239,0.00413321546550918,0.0261578362883603,0.0147884995306389,0.0111171839657496,0.0245000526184801,8
39,0.983377080293703,0.903382868937048,0.957115987460815,0.938398146988857,0.863795800332626,0.00375894217882466,0.0257425522457321,0.0138528781957728,0.00947173887870543,0.0210081396719121,8
59,0.983248369248156,0.903387684898521,0.957680250783699,0.938766579024248,0.864582756223115,0.00383059020386689,0.0246471354433669,0.0133186496712611,0.0102279439682926,0.0226099513239151,8
64,0.983201309561937,0.90103818369453,0.957366771159875,0.937744835357456,0.862251301605896,0.00393348089487335,0.0250185087256123,0.0126823128155005,0.00972593136547002,0.0216473160799225,8
84,0.982993662470763,0.902680426556588,0.95730407523511,0.938275864947206,0.863488982250086,0.00411586336849602,0.0237751340797969,0.0123439798907319,0.00968446199940675,0.0214908342302258,8
91,0.982866081547837,0.901748194014448,0.957115987460815,0.937827553107132,0.862483288690507,0.00394797823250594,0.0242048637965643,0.012768047688867,0.0101159715631155,0.0224574024050736,8
106,0.98261003113229,0.901976608187135,0.956175548589342,0.937295605358708,0.861384829248494,0.0041586600867886,0.0236614735400668,0.0134570647656193,0.010338847108027,0.0228355946136518,8
110,0.982450519931891,0.901043687650499,0.956614420062696,0.937255623721881,0.861216263069167,0.00419573558957503,0.0255467481832895,0.0129073952778517,0.0113150712340946,0.0251380423498009,8
124,0.982268896933464,0.899514275885793,0.956990595611285,0.936968824339552,0.860514968412509,0.00417090157349956,0.0248870689909338,0.0130569330186418,0.0106371312353425,0.023637120058676,8
125,0.982219082034178,0.898930168558651,0.956175548589342,0.93623396352406,0.858925076008925,0.00409583835810342,0.0248410253393074,0.013307200800496,0.0106935075731385,0.0237045463869263,8
142,0.981782888131879,0.894476780185758,0.956551724137931,0.934927173323317,0.855864310456153,0.00427823009516255,0.0237377982753347,0.0129019559716758,0.0101068820450825,0.0224251079444928,8
152,0.981578553766554,0.896471964224286,0.95448275862069,0.934273360878094,0.854626139383757,0.00432195376269296,0.0239458304882566,0.013689774120496,0.010718931966794,0.0237006010769897,8
173,0.981070524827651,0.892366701066391,0.953793103448276,0.932393723133425,0.850376601964056,0.0044909214108188,0.0223884622848855,0.0132667496178634,0.0106217646760706,0.023420576448563,8
184,0.980738883443164,0.892837289301686,0.952601880877743,0.931781561704436,0.849130195347977,0.00455709600703673,0.0215137325522691,0.0136074889693817,0.0106540258465392,0.0234009796941031,8
200,0.980333087466962,0.892017887856897,0.952351097178683,0.931332081298777,0.848107243249401,0.00467561400278525,0.0227852625649098,0.0132696214868151,0.0104369171999734,0.0230419022993847,8
