"committees","neighbors","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","variant"
1,0,0.122813204748621,0.712665290446825,0.060122267200776,0.00869671442791592,0.037105948418253,0.00425965323414831,2
1,1,0.137458364645595,0.659963673875689,0.0670022322908963,0.00889792309174622,0.0354087548683718,0.00445309558206488,2
1,2,0.127641044052684,0.697034185963906,0.0634413871260854,0.00855470714162894,0.0357680912558927,0.00415644735049006,2
1,5,0.123046542231787,0.713006687169172,0.0618398827109287,0.00858455823599716,0.0354925568001449,0.00415839249275393,2
1,9,0.12214125009148,0.715970500557377,0.0617563535982398,0.00866417319303947,0.0357945123430403,0.00419322699735244,2
5,0,0.108706405053857,0.769117593035228,0.0551156324612857,0.00612645950144451,0.0243174720090654,0.00297249399081762,2
5,1,0.123668560949771,0.712074386548178,0.0612265911747425,0.00742650170677348,0.0280989822266018,0.00432720780012293,2
5,2,0.114351184384084,0.748145064127232,0.0581584415996955,0.00665935660740321,0.0263856594293141,0.00382306076357348,2
5,5,0.110234034128715,0.76355086029607,0.0569340969552742,0.00612502220272409,0.0236935370994584,0.00342505505816974,2
5,9,0.109173595265181,0.767683587834541,0.0568099889453991,0.00624947514852776,0.023791759206446,0.00327594699567218,2
10,0,0.106144278364682,0.779517774466404,0.0540445288526576,0.00596469635375255,0.0236158562149747,0.00301120839444616,2
10,1,0.12135372462316,0.721057700730806,0.0602859535168641,0.00685068648591649,0.0266623472368733,0.00408179064684392,2
10,2,0.112060085759677,0.757009635185611,0.0571716252307109,0.00614706651562999,0.0251444310231394,0.00364491126876963,2
10,5,0.10772517511466,0.773493366619239,0.0557648493570751,0.00569003455847257,0.0223245073802626,0.00332145101028832,2
10,9,0.10666983558172,0.777629234619759,0.0556568668617962,0.00600193598739382,0.0230102405814481,0.00323722832983539,2
50,0,0.103820229902305,0.789117637663879,0.0531160202366965,0.00589673737126786,0.0228591928274171,0.00296597051687463,2
50,1,0.119618676190294,0.728098859556334,0.0593641659209526,0.00707197381067806,0.0272926448175646,0.00416851526970935,2
50,2,0.11020604786736,0.764457054128432,0.0562611876638689,0.00623474280574623,0.0254126369312994,0.00371787159341758,2
50,5,0.105721972438821,0.781580873153825,0.0549480399038056,0.00563153439699905,0.0216602832190036,0.00326858744476166,2
50,9,0.104639274176775,0.785816514998056,0.0548348618016305,0.00595975984410511,0.0224234932310471,0.00323276667439055,2
100,0,0.103696969304471,0.789662051302296,0.0530591037190671,0.00584494745076886,0.0228884104053309,0.00294020825127247,2
100,1,0.119474853756907,0.72870195161158,0.0593082772274323,0.0069944824963244,0.0265006779660607,0.00411415522713144,2
100,2,0.110079053789497,0.764990242031086,0.0562177068142339,0.00611009382313806,0.024761149471171,0.0036634490950856,2
100,5,0.105580032054493,0.782168474688005,0.0548751555690408,0.00556721322939675,0.0215264145810179,0.00321252200392552,2
100,9,0.104495808731237,0.786413524252164,0.0547417391692483,0.00587742765684598,0.0223546600489707,0.0031646449023427,2
