"model","winnow","trials","ROC","Sens","Spec","Accuracy","Kappa","ROCSD","SensSD","SpecSD","AccuracySD","KappaSD","noGlobalPruning","CF","fuzzyThreshold"
"rules",FALSE,50,0.983718700833465,0.908429308565532,0.954294670846395,0.938316848211677,0.863931413560302,0.00406998251928304,0.0235650335729925,0.0113661895790181,0.0100998124399049,0.0223883027557017,FALSE,0.1,TRUE
"tree",FALSE,50,0.983901760209116,0.91828345373237,0.949278996865204,0.938481115145445,0.864950491492828,0.00371271362401724,0.0175753352434033,0.0117581938748617,0.0087820330720841,0.0190652723813469,FALSE,0.1,TRUE
"rules",FALSE,100,0.984334724419383,0.908664602683179,0.95435736677116,0.93843938066024,0.86421653195691,0.00388555693255197,0.0225956190613927,0.0116806738105874,0.00901318033625522,0.0199237238854621,FALSE,0.1,TRUE
"tree",FALSE,100,0.984146313136705,0.920858617131063,0.949905956112853,0.939787070656483,0.867837337858988,0.00375535805576288,0.0192974825705312,0.0109784565303899,0.00868054421901488,0.0190317653386753,FALSE,0.1,TRUE
"rules",FALSE,50,0.983725796450682,0.907735122119023,0.957931034482759,0.940439297191269,0.868354851313911,0.00401501420957482,0.0257081340749001,0.0107681924654846,0.0105835477464349,0.023643518209484,FALSE,0.25,TRUE
"tree",FALSE,50,0.983474820803314,0.917118679050568,0.950532915360502,0.938886356996786,0.865684110031348,0.00384319866961707,0.0209388118738617,0.0100395414686035,0.00981413870830276,0.021707269058987,FALSE,0.25,TRUE
"rules",FALSE,100,0.984346211123728,0.909733746130031,0.957429467084639,0.940807144943867,0.869280543646564,0.00379116663987469,0.0235322104607012,0.0109711470608686,0.0103062651035161,0.0228898163886099,FALSE,0.25,TRUE
"tree",FALSE,100,0.98393153268567,0.919111111111111,0.950846394984326,0.939786152497809,0.867682168431581,0.00377938107966599,0.0239375652596526,0.0100823984089353,0.0108185778280779,0.0240457083537684,FALSE,0.25,TRUE
"rules",FALSE,50,0.98358182120123,0.904324733402133,0.957993730407524,0.939296940862234,0.865704652838104,0.00410980214674267,0.02599603370871,0.00974990642950167,0.00953863725621379,0.0215558942730923,TRUE,0.1,TRUE
"tree",FALSE,50,0.983461899878469,0.917104919160647,0.949529780564263,0.938235132089646,0.86429253797848,0.00418691653775782,0.0238927229082891,0.0104498539091608,0.00954079356438807,0.0212255342689749,TRUE,0.1,TRUE
"rules",FALSE,100,0.984094243383984,0.904907464740282,0.957805642633229,0.939377822294562,0.865931963783901,0.00398312090745136,0.0243867244383665,0.0101571110206067,0.00987139142896236,0.0221364974652796,TRUE,0.1,TRUE
"tree",FALSE,100,0.983768270944742,0.916515307877537,0.950470219435737,0.9386428780101,0.865114346081241,0.00398685685675777,0.0236921218860351,0.0104065831066926,0.00948797421600946,0.0211279247099802,TRUE,0.1,TRUE
"rules",FALSE,50,0.983639196491444,0.909267285861713,0.956363636363636,0.939952005342014,0.867447783676684,0.00455369186536228,0.0232353333937004,0.0111119121678609,0.0106170074344551,0.0235456681739677,FALSE,0.1,FALSE
"tree",FALSE,50,0.983689182850174,0.917360853113175,0.950721003134796,0.939095697174575,0.866156430467056,0.00429392522041465,0.0232454508327581,0.0122321831761247,0.0105660628082955,0.0232957847316019,FALSE,0.1,FALSE
"rules",FALSE,100,0.984322365320764,0.908450636394909,0.956990595611285,0.940074871666458,0.867631346782111,0.00432912222485736,0.0251015873313715,0.0103493824097836,0.0102862713516208,0.023016241483202,FALSE,0.1,FALSE
"tree",FALSE,100,0.984152946136932,0.917246646026832,0.951849529780564,0.939789992070448,0.867611889443281,0.00422399456531437,0.0235774641790043,0.0122766973153107,0.0106607960259545,0.0235194116070641,FALSE,0.1,FALSE
"rules",FALSE,50,0.983771559946643,0.905026487788098,0.95730407523511,0.939090855974292,0.865354118662562,0.00395053087760301,0.0214014924526225,0.0100315478836197,0.00969830304536894,0.0215737653807897,TRUE,0.1,FALSE
"tree",FALSE,50,0.983481955241537,0.915345717234262,0.949905956112853,0.937866700054255,0.863451845092226,0.00373627783990934,0.0193996326688102,0.0114610734656624,0.00851580827159176,0.0186084257859928,TRUE,0.1,FALSE
"rules",FALSE,100,0.984202132351593,0.906080495356037,0.958307210031348,0.940112516172113,0.867583828154604,0.00372108360098514,0.0209264486747384,0.00946285114604362,0.00888677436263001,0.0198067091775416,TRUE,0.1,FALSE
"tree",FALSE,100,0.984028062195565,0.917684898520812,0.951473354231975,0.939704102499896,0.867473339927376,0.00365841903942628,0.0193788722417608,0.01168204728038,0.00840130976507882,0.018342628689347,TRUE,0.1,FALSE
"rules",FALSE,50,0.984098593493384,0.905167526659787,0.957805642633229,0.939461458202913,0.866145663230244,0.00396883575506999,0.0268630889168814,0.0131513606220973,0.010161104927463,0.0226505531167853,TRUE,0.25,FALSE
"tree",FALSE,50,0.983831635453499,0.917003783969728,0.95141065830721,0.939419389841826,0.866849137057315,0.00397011419881929,0.0220361134879162,0.0140941379147839,0.00969540889299826,0.0210624622208623,TRUE,0.25,FALSE
"rules",FALSE,100,0.984418794543061,0.905634674922601,0.957617554858934,0.939501773715621,0.866260283900016,0.00388637503975533,0.0264963889118514,0.0130138549301934,0.00920795251292105,0.0205527061592518,TRUE,0.25,FALSE
"tree",FALSE,100,0.984194856648043,0.917119367045064,0.952163009404389,0.939950836776428,0.867963683020815,0.00388343083239062,0.0233604414249828,0.0139015805201025,0.00957301322196957,0.0209313016117646,TRUE,0.25,FALSE
